,TransactionID,DateTime,Date_Key,Branch,Customer_ID,SKU_ID,SKU,Brand,SKU_Category,Qty,NormalPrice,DiscountedPrice,DiscountPercentage,Total_Price,Promo_Category
2147,T056513,2025-06-11 12:30:37,20250611,Surabaya,C81732,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,3,4000.0,3000.0,0.25,9000.0,Promo Seasonal High
2148,T031387,2025-05-14 12:31:52,20250514,Jakarta,C05333,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3,3500.0,2800.0,0.2,8400.0,Promo Bundling
2149,T052101,2025-06-06 18:46:18,20250606,Bandung,C86825,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,3,5000.0,5000.0,0.0,15000.0,No Promo
2150,T067188,2025-06-22 10:19:29,20250622,Bandung,C12827,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,2,3500.0,2450.0,0.3,4900.0,Promo Seasonal High
2151,T161992,2025-09-19 09:23:31,20250919,Bandung,C01318,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,2,3500.0,2620.0,0.25,5240.0,Promo Seasonal High
2152,T188782,2025-10-12 09:26:45,20251012,Surabaya,C49038,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,2,10000.0,10000.0,0.0,20000.0,No Promo
2153,T184049,2025-10-08 12:08:08,20251008,Jakarta,C13305,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,4,3000.0,3000.0,0.0,12000.0,No Promo
2154,T085791,2025-07-12 11:06:56,20250712,Jakarta,C13346,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3,3500.0,3500.0,0.0,10500.0,No Promo
2155,T077595,2025-07-03 18:40:50,20250703,Bandung,C32724,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,3,5500.0,5500.0,0.0,16500.0,No Promo
2156,T163102,2025-09-20 12:45:07,20250920,Surabaya,C15351,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,4,3500.0,3500.0,0.0,14000.0,No Promo
2157,T081201,2025-07-07 09:00:29,20250707,Surabaya,C29175,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,3,10000.0,10000.0,0.0,30000.0,No Promo
2158,T107312,2025-08-02 14:44:37,20250802,Surabaya,C80204,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,1,3000.0,3000.0,0.0,3000.0,No Promo
2159,T198898,2025-10-21 17:07:03,20251021,Surabaya,C79985,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,1,10000.0,10000.0,0.0,10000.0,No Promo
2160,T192278,2025-10-15 18:17:23,20251015,Surabaya,C85363,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5,5500.0,3850.0,0.3,19250.0,Promo Seasonal High
2161,T178243,2025-10-03 16:02:40,20251003,Jakarta,C88611,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,1,5500.0,5500.0,0.0,5500.0,No Promo
2162,T122495,2025-08-16 14:48:38,20250816,Bandung,C19511,S001,Richeese Wafer Keju 50g,Richeese,Wafer,4,5800.0,5220.0,0.1,20880.0,Promo Bundling
2163,T191576,2025-10-15 09:54:01,20251015,Jakarta,C60978,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,2,7000.0,5600.0,0.2,11200.0,Promo Bundling
2164,T095947,2025-07-22 15:13:47,20250722,Surabaya,C07179,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,4,5800.0,5800.0,0.0,23200.0,No Promo
2165,T135940,2025-08-28 12:44:38,20250828,Semarang,C51168,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,5,3000.0,2250.0,0.25,11250.0,Promo Seasonal High
2166,T072878,2025-06-28 09:34:26,20250628,Semarang,C12940,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,1,10000.0,7000.0,0.3,7000.0,Promo Seasonal High
2167,T121556,2025-08-15 20:35:25,20250815,Bandung,C43895,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,1,5000.0,5000.0,0.0,5000.0,No Promo
2168,T139429,2025-09-01 16:49:46,20250901,Jakarta,C11369,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,4,10000.0,10000.0,0.0,40000.0,No Promo
2169,T041460,2025-05-25 14:58:59,20250525,Semarang,C78473,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,3,5500.0,5500.0,0.0,16500.0,No Promo
2170,T064965,2025-06-20 15:05:26,20250620,Jakarta,C39639,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,5,6000.0,5400.0,0.1,27000.0,Promo Bundling
2171,T072674,2025-06-28 14:35:16,20250628,Surabaya,C64898,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,3,7000.0,7000.0,0.0,21000.0,No Promo
2172,T178767,2025-10-03 09:19:56,20251003,Bandung,C05337,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,4,3000.0,3000.0,0.0,12000.0,No Promo
2173,T109429,2025-08-04 09:08:58,20250804,Bandung,C06023,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,5,10000.0,8000.0,0.2,40000.0,Promo Bundling
2174,T142769,2025-09-03 14:45:46,20250903,Semarang,C59473,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,5,10000.0,10000.0,0.0,50000.0,No Promo
2175,T129954,2025-08-23 16:17:05,20250823,Surabaya,C58010,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,5,4000.0,2800.0,0.3,14000.0,Promo Seasonal High
2176,T090723,2025-07-17 18:51:48,20250717,Jakarta,C86540,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,3,7000.0,7000.0,0.0,21000.0,No Promo
2177,T112798,2025-08-07 19:07:49,20250807,Bandung,C22201,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,3,5000.0,3750.0,0.25,11250.0,Promo Seasonal High
2178,T139146,2025-08-31 10:32:36,20250831,Bandung,C93857,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,2,5000.0,5000.0,0.0,10000.0,No Promo
2179,T034442,2025-05-17 13:39:51,20250517,Bandung,C40346,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,5,5800.0,5800.0,0.0,29000.0,No Promo
2180,T065811,2025-06-21 16:15:05,20250621,Jakarta,C31897,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,2,4000.0,4000.0,0.0,8000.0,No Promo
2181,T179149,2025-10-04 20:23:55,20251004,Jakarta,C43602,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,5,7000.0,7000.0,0.0,35000.0,No Promo
2182,T039435,2025-05-23 16:42:10,20250523,Surabaya,C17033,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,5,4500.0,4500.0,0.0,22500.0,No Promo
2183,T155720,2025-09-14 09:08:09,20250914,Bandung,C89687,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,2,7000.0,5250.0,0.25,10500.0,Promo Seasonal High
2184,T072831,2025-06-28 12:50:16,20250628,Bandung,C20779,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,5,6000.0,6000.0,0.0,30000.0,No Promo
2185,T154074,2025-09-13 11:53:26,20250913,Jakarta,C79684,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,2,7000.0,7000.0,0.0,14000.0,No Promo
2186,T130620,2025-08-24 13:00:47,20250824,Jakarta,C64515,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,2,5000.0,4000.0,0.2,8000.0,Promo Bundling
2187,T181797,2025-10-06 17:09:35,20251006,Jakarta,C67713,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,4,3000.0,3000.0,0.0,12000.0,No Promo
2188,T144312,2025-09-05 20:19:55,20250905,Jakarta,C20096,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,1,3500.0,3500.0,0.0,3500.0,No Promo
2189,T154934,2025-09-14 09:59:39,20250914,Jakarta,C76148,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,1,7000.0,6300.0,0.1,6300.0,Promo Normal
2190,T175897,2025-10-01 11:20:07,20251001,Jakarta,C03613,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,4,6000.0,6000.0,0.0,24000.0,No Promo
2191,T146583,2025-09-07 11:52:10,20250907,Jakarta,C18682,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,4,7000.0,6300.0,0.1,25200.0,Promo Normal
2192,T121827,2025-08-16 18:59:00,20250816,Jakarta,C09847,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,1,7000.0,7000.0,0.0,7000.0,No Promo
2193,T175381,2025-09-30 19:08:04,20250930,Semarang,C71971,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,4,10000.0,7000.0,0.3,28000.0,Promo Seasonal High
2194,T177876,2025-10-03 16:06:11,20251003,Jakarta,C56805,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,4,10000.0,7000.0,0.3,28000.0,Promo Seasonal High
2195,T123917,2025-08-18 15:29:45,20250818,Jakarta,C19607,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,5,5800.0,5800.0,0.0,29000.0,No Promo
2196,T208092,2025-10-29 16:22:56,20251029,Bandung,C93902,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,3,4000.0,4000.0,0.0,12000.0,No Promo
2197,T137020,2025-08-29 16:30:38,20250829,Bandung,C07576,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,2,6000.0,4800.0,0.2,9600.0,Promo Bundling
2198,T061085,2025-06-16 14:38:53,20250616,Jakarta,C58321,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,4,5500.0,5500.0,0.0,22000.0,No Promo
2199,T194883,2025-10-18 13:08:35,20251018,Jakarta,C45854,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,2,5800.0,5800.0,0.0,11600.0,No Promo
2200,T195405,2025-10-18 13:42:38,20251018,Surabaya,C16581,S001,Richeese Wafer Keju 50g,Richeese,Wafer,1,5800.0,5800.0,0.0,5800.0,No Promo
2201,T207227,2025-10-29 09:28:24,20251029,Jakarta,C69397,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,3,10000.0,10000.0,0.0,30000.0,No Promo
2202,T024997,2025-05-06 17:36:39,20250506,Bandung,C81619,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3,3000.0,2850.0,0.05,8550.0,Promo Normal
2203,T090890,2025-07-17 12:36:19,20250717,Jakarta,C58368,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,1,4000.0,4000.0,0.0,4000.0,No Promo
2204,T036769,2025-05-20 18:35:55,20250520,Jakarta,C78926,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,4,3500.0,3500.0,0.0,14000.0,No Promo
2205,T113190,2025-08-08 19:40:59,20250808,Jakarta,C82459,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,2,4000.0,4000.0,0.0,8000.0,No Promo
2206,T137143,2025-08-29 16:28:49,20250829,Semarang,C61467,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,3,7000.0,7000.0,0.0,21000.0,No Promo
2207,T158999,2025-09-17 15:55:15,20250917,Jakarta,C22303,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,2,3500.0,3500.0,0.0,7000.0,No Promo
2208,T151317,2025-09-11 16:18:58,20250911,Jakarta,C65315,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,3,7000.0,6300.0,0.1,18900.0,Promo Normal
2209,T079275,2025-07-05 16:55:32,20250705,Surabaya,C90145,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,1,4500.0,4050.0,0.1,4050.0,Promo Normal
2210,T068089,2025-06-23 15:08:47,20250623,Surabaya,C56463,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3,3500.0,2450.0,0.3,7350.0,Promo Seasonal High
2211,T063941,2025-06-19 17:52:04,20250619,Jakarta,C51564,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,3,5000.0,5000.0,0.0,15000.0,No Promo
2212,T113999,2025-08-09 12:45:20,20250809,Jakarta,C59490,S001,Richeese Wafer Keju 50g,Richeese,Wafer,4,5800.0,5800.0,0.0,23200.0,No Promo
2213,T097894,2025-07-24 11:31:02,20250724,Jakarta,C18520,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,2,7000.0,7000.0,0.0,14000.0,No Promo
2214,T050197,2025-06-04 10:10:36,20250604,Bandung,C29801,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,1,5000.0,5000.0,0.0,5000.0,No Promo
2215,T203031,2025-10-25 11:43:40,20251025,Jakarta,C66106,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,5,4000.0,4000.0,0.0,20000.0,No Promo
2216,T045420,2025-05-30 20:13:06,20250530,Surabaya,C00470,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,1,5800.0,5800.0,0.0,5800.0,No Promo
2217,T085991,2025-07-12 18:12:54,20250712,Jakarta,C61378,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,5,7000.0,7000.0,0.0,35000.0,No Promo
2218,T048122,2025-06-02 09:12:45,20250602,Surabaya,C93556,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,4,3000.0,3000.0,0.0,12000.0,No Promo
2219,T113382,2025-08-08 20:30:34,20250808,Jakarta,C49942,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,4,7000.0,4900.0,0.3,19600.0,Promo Seasonal High
2220,T037059,2025-05-20 16:22:51,20250520,Bandung,C20004,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,2,4000.0,4000.0,0.0,8000.0,No Promo
2221,T112251,2025-08-07 11:07:39,20250807,Jakarta,C15726,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4,4000.0,3000.0,0.25,12000.0,Promo Seasonal High
2222,T133010,2025-08-26 12:17:46,20250826,Jakarta,C97557,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,3,7000.0,5250.0,0.25,15750.0,Promo Seasonal High
2223,T022598,2025-05-04 19:48:20,20250504,Jakarta,C72684,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,2,10000.0,10000.0,0.0,20000.0,No Promo
2224,T121795,2025-08-16 20:52:13,20250816,Jakarta,C53032,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,2,10000.0,10000.0,0.0,20000.0,No Promo
2225,T173535,2025-09-29 19:33:29,20250929,Jakarta,C28765,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,5,7000.0,7000.0,0.0,35000.0,No Promo
2226,T057103,2025-06-12 16:19:55,20250612,Jakarta,C06702,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4,4000.0,3000.0,0.25,12000.0,Promo Seasonal High
2227,T193450,2025-10-16 19:43:54,20251016,Bandung,C98046,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,2,10000.0,10000.0,0.0,20000.0,No Promo
2228,T188879,2025-10-12 16:16:26,20251012,Surabaya,C79411,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3,3500.0,2800.0,0.2,8400.0,Promo Bundling
2229,T040433,2025-05-24 16:07:32,20250524,Surabaya,C03033,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,5,3000.0,2700.0,0.1,13500.0,Promo Normal
2230,T182502,2025-10-07 09:13:25,20251007,Jakarta,C95583,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,5,7000.0,7000.0,0.0,35000.0,No Promo
2231,T056928,2025-06-12 20:54:48,20250612,Jakarta,C44013,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,5,10000.0,10000.0,0.0,50000.0,No Promo
2232,T151850,2025-09-11 10:01:43,20250911,Surabaya,C74630,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3,3500.0,2620.0,0.25,7860.0,Promo Seasonal High
2233,T099662,2025-07-26 15:15:53,20250726,Jakarta,C80810,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4,4000.0,3600.0,0.1,14400.0,Promo Normal
2234,T173925,2025-09-29 18:31:37,20250929,Surabaya,C03225,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,4,3500.0,2450.0,0.3,9800.0,Promo Seasonal High
2235,T059107,2025-06-14 19:59:04,20250614,Jakarta,C63589,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4,4000.0,2800.0,0.3,11200.0,Promo Seasonal High
2236,T054192,2025-06-09 13:46:38,20250609,Jakarta,C01816,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,4,3000.0,2250.0,0.25,9000.0,Promo Seasonal High
2237,T200589,2025-10-23 20:00:07,20251023,Jakarta,C16920,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,1,5800.0,5800.0,0.0,5800.0,No Promo
2238,T199170,2025-10-21 16:22:12,20251021,Surabaya,C11901,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,5,3500.0,3500.0,0.0,17500.0,No Promo
2239,T077689,2025-07-03 17:16:10,20250703,Semarang,C62328,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,3,4000.0,3200.0,0.2,9600.0,Promo Bundling
2240,T093200,2025-07-19 19:08:22,20250719,Surabaya,C10380,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,5,6000.0,6000.0,0.0,30000.0,No Promo
2241,T055596,2025-06-10 13:53:56,20250610,Surabaya,C81239,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,2,5000.0,5000.0,0.0,10000.0,No Promo
2242,T051302,2025-06-06 15:20:44,20250606,Jakarta,C96279,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,1,5800.0,5800.0,0.0,5800.0,No Promo
2243,T169160,2025-09-25 12:30:47,20250925,Bandung,C01027,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4,4000.0,2800.0,0.3,11200.0,Promo Seasonal High
2244,T060335,2025-06-15 14:10:08,20250615,Surabaya,C81577,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,2,4500.0,3600.0,0.2,7200.0,Promo Bundling
2245,T110829,2025-08-06 15:59:01,20250806,Jakarta,C07265,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,2,10000.0,8000.0,0.2,16000.0,Promo Bundling
2246,T088005,2025-07-14 09:57:45,20250714,Jakarta,C22867,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,5,6000.0,6000.0,0.0,30000.0,No Promo
2247,T078686,2025-07-04 16:07:29,20250704,Semarang,C75383,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5,5000.0,4500.0,0.1,22500.0,Promo Bundling
2248,T126191,2025-08-20 13:29:24,20250820,Jakarta,C50383,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,1,7000.0,7000.0,0.0,7000.0,No Promo
2249,T057349,2025-06-12 16:17:46,20250612,Jakarta,C39531,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3,3000.0,2850.0,0.05,8550.0,Promo Normal
2250,T182211,2025-10-06 16:52:52,20251006,Bandung,C53703,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,5,4000.0,3200.0,0.2,16000.0,Promo Bundling
2251,T180310,2025-10-05 17:25:52,20251005,Jakarta,C86932,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,1,7000.0,6300.0,0.1,6300.0,Promo Normal
2252,T195540,2025-10-18 11:31:14,20251018,Surabaya,C20530,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,4,3500.0,3500.0,0.0,14000.0,No Promo
2253,T121863,2025-08-16 14:25:10,20250816,Jakarta,C78373,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,4,7000.0,5250.0,0.25,21000.0,Promo Seasonal High
2254,T127270,2025-08-21 12:27:37,20250821,Jakarta,C50611,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,1,4500.0,4500.0,0.0,4500.0,No Promo
2255,T064254,2025-06-19 09:39:04,20250619,Surabaya,C80088,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3,3500.0,3500.0,0.0,10500.0,No Promo
2256,T085066,2025-07-11 13:01:34,20250711,Surabaya,C43471,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,2,10000.0,7000.0,0.3,14000.0,Promo Seasonal High
2257,T058098,2025-06-13 18:15:17,20250613,Jakarta,C36797,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4,4000.0,3000.0,0.25,12000.0,Promo Seasonal High
2258,T148121,2025-09-08 11:55:25,20250908,Jakarta,C61840,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,2,3000.0,2850.0,0.05,5700.0,Promo Normal
2259,T193683,2025-10-17 20:05:26,20251017,Jakarta,C21971,S001,Richeese Wafer Keju 50g,Richeese,Wafer,3,5800.0,5800.0,0.0,17400.0,No Promo
2260,T073013,2025-06-29 19:22:39,20250629,Jakarta,C47655,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,4,10000.0,7000.0,0.3,28000.0,Promo Seasonal High
2261,T166464,2025-09-23 17:29:07,20250923,Surabaya,C52593,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,2,4000.0,4000.0,0.0,8000.0,No Promo
2262,T060609,2025-06-15 18:02:37,20250615,Bandung,C54115,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,1,6000.0,5400.0,0.1,5400.0,Promo Bundling
2263,T052108,2025-06-06 13:02:23,20250606,Bandung,C69522,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,5,4000.0,4000.0,0.0,20000.0,No Promo
2264,T053036,2025-06-07 20:22:38,20250607,Semarang,C79020,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,3,7000.0,6300.0,0.1,18900.0,Promo Bundling
2265,T080017,2025-07-06 09:05:04,20250706,Jakarta,C65477,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,1,4000.0,3800.0,0.05,3800.0,Promo Normal
2266,T096550,2025-07-23 17:30:15,20250723,Jakarta,C19297,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,3,7000.0,6650.0,0.05,19950.0,Promo Normal
2267,T063136,2025-06-18 11:15:21,20250618,Jakarta,C48019,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,1,3500.0,2450.0,0.3,2450.0,Promo Seasonal High
2268,T145403,2025-09-06 13:12:16,20250906,Jakarta,C54347,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,4,10000.0,10000.0,0.0,40000.0,No Promo
2269,T041879,2025-05-26 14:58:14,20250526,Jakarta,C08906,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3,3500.0,3500.0,0.0,10500.0,No Promo
2270,T102364,2025-07-28 13:40:20,20250728,Bandung,C65538,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3,3500.0,3500.0,0.0,10500.0,No Promo
2271,T068353,2025-06-24 12:03:58,20250624,Jakarta,C34684,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,1,5800.0,5800.0,0.0,5800.0,No Promo
2272,T059632,2025-06-14 20:43:40,20250614,Bandung,C61130,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,5,7000.0,7000.0,0.0,35000.0,No Promo
2273,T043922,2025-05-28 16:55:19,20250528,Bandung,C65670,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,3,7000.0,5600.0,0.2,16800.0,Promo Bundling
2274,T170758,2025-09-27 19:19:53,20250927,Jakarta,C30226,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,2,7000.0,5250.0,0.25,10500.0,Promo Seasonal High
2275,T052409,2025-06-07 09:15:05,20250607,Jakarta,C21566,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,5,3500.0,3500.0,0.0,17500.0,No Promo
2276,T029196,2025-05-11 20:45:29,20250511,Surabaya,C03839,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4,4000.0,4000.0,0.0,16000.0,No Promo
2277,T156813,2025-09-15 15:06:34,20250915,Surabaya,C18229,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,4,3500.0,3500.0,0.0,14000.0,No Promo
2278,T057375,2025-06-12 12:24:01,20250612,Jakarta,C93218,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,1,3500.0,2450.0,0.3,2450.0,Promo Seasonal High
2279,T162714,2025-09-20 20:51:38,20250920,Jakarta,C64391,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,3,6000.0,6000.0,0.0,18000.0,No Promo
2280,T100527,2025-07-27 13:49:46,20250727,Jakarta,C11687,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,2,7000.0,6650.0,0.05,13300.0,Promo Normal
2281,T168719,2025-09-25 09:00:08,20250925,Jakarta,C78902,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,1,3500.0,2450.0,0.3,2450.0,Promo Seasonal High
2282,T020773,2025-05-01 20:22:43,20250501,Semarang,C21608,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,2,4000.0,4000.0,0.0,8000.0,No Promo
2283,T139428,2025-09-01 10:04:52,20250901,Jakarta,C76175,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,2,10000.0,10000.0,0.0,20000.0,No Promo
2284,T147081,2025-09-07 12:15:13,20250907,Surabaya,C61785,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,5,10000.0,10000.0,0.0,50000.0,No Promo
2285,T024388,2025-05-06 16:42:07,20250506,Jakarta,C03575,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,2,7000.0,7000.0,0.0,14000.0,No Promo
2286,T166226,2025-09-23 18:58:59,20250923,Jakarta,C33213,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,5,7000.0,7000.0,0.0,35000.0,No Promo
2287,T149991,2025-09-10 18:12:55,20250910,Jakarta,C49219,S001,Richeese Wafer Keju 50g,Richeese,Wafer,4,5800.0,5220.0,0.1,20880.0,Promo Bundling
2288,T127915,2025-08-21 18:11:11,20250821,Bandung,C87588,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,3,4000.0,3600.0,0.1,10800.0,Promo Normal
2289,T207206,2025-10-29 16:07:45,20251029,Jakarta,C38380,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,3,10000.0,10000.0,0.0,30000.0,No Promo
2290,T065139,2025-06-20 12:23:32,20250620,Surabaya,C27975,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,2,3000.0,2700.0,0.1,5400.0,Promo Bundling
2291,T158338,2025-09-16 16:14:48,20250916,Semarang,C30897,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,4,5000.0,4500.0,0.1,18000.0,Promo Normal
2292,T057518,2025-06-12 14:27:16,20250612,Surabaya,C11975,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,3,4000.0,3000.0,0.25,9000.0,Promo Seasonal High
2293,T186013,2025-10-10 12:52:00,20251010,Jakarta,C24209,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,2,7000.0,6300.0,0.1,12600.0,Promo Normal
2294,T026892,2025-05-08 17:15:48,20250508,Semarang,C50751,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,4,5000.0,3500.0,0.3,14000.0,Promo Seasonal High
2295,T105116,2025-07-31 19:08:26,20250731,Surabaya,C44605,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,3,4000.0,3600.0,0.1,10800.0,Promo Normal
